"","gbifID","accessRights","bibliographicCitation","language","license","modified","publisher","references","rightsHolder","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","caste","behavior","vitality","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialEntityID","materialEntityRemarks","verbatimLabel","materialSampleID","eventID","parentEventID","eventType","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","projectId","isSequenced","gbifRegion","publishedByGbifRegion","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory"
"11",4519197163,"","","","CC_BY_4_0",2024-02-04 22:09:44,NA,"https://www.inaturalist.org/observations/198360689","Jeff Ward","","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","Coordinate uncertainty increased to 27126m to protect threatened taxon",NA,"","https://www.inaturalist.org/observations/198360689","198360689","","Jeff Ward",NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,"","PRESENT","",NA,NA,NA,"",NA,"","In small stream","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-02-03T16:32","16:32:00-08:00",34,34,2024,2,3,"2024/02/03 4:32 PM",NA,NA,NA,NA,NA,NA,"",NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Oregon","",NA,"","Oregon, US",NA,NA,NA,NA,NA,"","",45.744475,-123.412048,27126,NA,NA,"",NA,"",NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448543114,NA,"","","Jeff Ward",NA,2024-02-04 04:23:49,NA,NA,"","27696",NA,NA,NA,NA,NA,NA,"","Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,"","Animalia","Chordata","Amphibia","Caudata",NA,"Rhyacotritonidae",NA,NA,NA,"Rhyacotriton","Rhyacotriton",NA,NA,"kezeri",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US",2024-02-23 15:09:38.925,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED","StillImage",TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,"Rhyacotriton kezeri","Rhyacotriton kezeri Good & Wake, 1992","Rhyacotriton kezeri",NA,"DWC_ARCHIVE",2024-02-23 15:09:38.925,2024-02-23 05:16:29.968,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.38_1","Oregon","USA.38.29_1","Tillamook",NA,NA,"NT"
"12",4519191142,"","","","CC_BY_4_0",2024-02-04 12:07:26,NA,"https://www.inaturalist.org/observations/198360687","Jeff Ward","","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","Coordinate uncertainty increased to 27126m to protect threatened taxon",NA,"","https://www.inaturalist.org/observations/198360687","198360687","","Jeff Ward",NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,"","PRESENT","",NA,NA,NA,"",NA,"","In small stream","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2024-02-03T16:22","16:22:00-08:00",34,34,2024,2,3,"2024/02/03 4:22 PM",NA,NA,NA,NA,NA,NA,"",NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Oregon","",NA,"","Oregon, US",NA,NA,NA,NA,NA,"","",45.758171,-123.556703,27126,NA,NA,"",NA,"",NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448543158,NA,"","","Jeff Ward",NA,2024-02-04 04:24:01,NA,NA,"","27696",NA,NA,NA,NA,NA,NA,"","Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,"","Animalia","Chordata","Amphibia","Caudata",NA,"Rhyacotritonidae",NA,NA,NA,"Rhyacotriton","Rhyacotriton",NA,NA,"kezeri",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US",2024-02-23 15:17:39.68,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED","StillImage",TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,"Rhyacotriton kezeri","Rhyacotriton kezeri Good & Wake, 1992","Rhyacotriton kezeri",NA,"DWC_ARCHIVE",2024-02-23 15:17:39.68,2024-02-23 05:16:29.968,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.38_1","Oregon","USA.38.29_1","Tillamook",NA,NA,"NT"
"13",4465730261,"","","","CC_BY_NC_4_0",2023-12-15 13:47:41,NA,"https://www.inaturalist.org/observations/193757861","Geebee57","","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","Coordinate uncertainty increased to 27190m to protect threatened taxon",NA,"","https://www.inaturalist.org/observations/193757861","193757861","","Geebee57",NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,"","PRESENT","",NA,NA,NA,"",NA,"","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018-11-01T17:51","17:51:00-07:00",305,305,2018,11,1,"2018/11/01 5:51 PM",NA,NA,NA,NA,NA,NA,"",NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Oregon","",NA,"","Oregon, US",NA,NA,NA,NA,NA,"","",45.34208,-123.305995,27190,NA,NA,"",NA,"",NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434656736,NA,"","","Max Olson",NA,2023-12-13 01:01:10,NA,NA,"@jlbr2023 Very understandable, thanks for updating it!","27696",NA,NA,NA,NA,NA,NA,"","Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,"","Animalia","Chordata","Amphibia","Caudata",NA,"Rhyacotritonidae",NA,NA,NA,"Rhyacotriton","Rhyacotriton",NA,NA,"kezeri",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US",2024-02-23 14:51:59.68,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED","StillImage",TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,"Rhyacotriton kezeri","Rhyacotriton kezeri Good & Wake, 1992","Rhyacotriton kezeri",NA,"DWC_ARCHIVE",2024-02-23 14:51:59.68,2024-02-23 05:16:29.968,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.38_1","Oregon","USA.38.36_1","Yamhill",NA,NA,"NT"
"14",4453963728,"","","","CC_BY_NC_4_0",2024-02-11 19:47:29,NA,"https://www.inaturalist.org/observations/191749252","flowerysallies","","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","Coordinate uncertainty increased to 26999m to protect threatened taxon",NA,"","https://www.inaturalist.org/observations/191749252","191749252","","flowerysallies",NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,"","PRESENT","",NA,NA,NA,"",NA,"","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-11-22T00:31:01","00:31:01-08:00",326,326,2023,11,22,"2023-11-22 00:31:01-08:00",NA,NA,NA,NA,NA,NA,"",NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Washington","",NA,"","Pacific County, US-WA, US",NA,NA,NA,NA,NA,"","",46.593367,-123.783961,26999,NA,NA,"",NA,"",NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428894560,NA,"","","flowerysallies",NA,2023-11-22 10:26:35,NA,NA,"","27696",NA,NA,NA,NA,NA,NA,"","Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,"","Animalia","Chordata","Amphibia","Caudata",NA,"Rhyacotritonidae",NA,NA,NA,"Rhyacotriton","Rhyacotriton",NA,NA,"kezeri",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US",2024-02-23 14:59:39.621,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED","StillImage",TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,"Rhyacotriton kezeri","Rhyacotriton kezeri Good & Wake, 1992","Rhyacotriton kezeri",NA,"DWC_ARCHIVE",2024-02-23 14:59:39.621,2024-02-23 05:16:29.968,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.48_1","Washington","USA.48.25_1","Pacific",NA,NA,"NT"
"15",4453898317,"","","","CC_BY_NC_4_0",2023-11-24 15:41:52,NA,"https://www.inaturalist.org/observations/191739439","flowerysallies","","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","Coordinate uncertainty increased to 26999m to protect threatened taxon",NA,"","https://www.inaturalist.org/observations/191739439","191739439","","flowerysallies",NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,"","PRESENT","",NA,NA,NA,"",NA,"","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-11-21T21:48:55","21:48:55-08:00",325,325,2023,11,21,"2023-11-21 21:48:55-08:00",NA,NA,NA,NA,NA,NA,"",NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Washington","",NA,"","Pacific County, US-WA, US",NA,NA,NA,NA,NA,"","",46.484824,-123.629316,26999,NA,NA,"",NA,"",NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428866227,NA,"","","flowerysallies",NA,2023-11-22 06:14:34,NA,NA,"","27696",NA,NA,NA,NA,NA,NA,"","Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,"","Animalia","Chordata","Amphibia","Caudata",NA,"Rhyacotritonidae",NA,NA,NA,"Rhyacotriton","Rhyacotriton",NA,NA,"kezeri",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US",2024-02-23 14:27:55.928,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED","StillImage",TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,"Rhyacotriton kezeri","Rhyacotriton kezeri Good & Wake, 1992","Rhyacotriton kezeri",NA,"DWC_ARCHIVE",2024-02-23 14:27:55.928,2024-02-23 05:16:29.968,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.48_1","Washington","USA.48.25_1","Pacific",NA,NA,"NT"
"16",4453881495,"","","","CC_BY_NC_4_0",2023-11-27 19:57:19,NA,"https://www.inaturalist.org/observations/192367208","Liam Hopkins","","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","Coordinate uncertainty increased to 27190m at the request of the observer",NA,"","https://www.inaturalist.org/observations/192367208","192367208","","Liam Hopkins",NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,"","PRESENT","",NA,NA,NA,"",NA,"","Found 3 in leaf litter at the bottom of a rocky wash, with a steady, heavy stream of water dripping down. Lifer! Tillamook County","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-11-22T12:44:57","12:44:57-08:00",326,326,2023,11,22,"2023-11-22 12:44:57-08:00",NA,NA,NA,NA,NA,NA,"",NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Oregon","",NA,"","Tillamook County, US-OR, US",NA,NA,NA,NA,NA,"","",45.231054,-123.562405,27190,NA,NA,"",NA,"",NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430428965,NA,"","","Liam Hopkins",NA,2023-11-27 19:27:04,NA,NA,"","27696",NA,NA,NA,NA,NA,NA,"","Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,"","Animalia","Chordata","Amphibia","Caudata",NA,"Rhyacotritonidae",NA,NA,NA,"Rhyacotriton","Rhyacotriton",NA,NA,"kezeri",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US",2024-02-23 14:45:04.947,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED","StillImage",TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,"Rhyacotriton kezeri","Rhyacotriton kezeri Good & Wake, 1992","Rhyacotriton kezeri",NA,"DWC_ARCHIVE",2024-02-23 14:45:04.947,2024-02-23 05:16:29.968,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.38_1","Oregon","USA.38.29_1","Tillamook",NA,NA,"NT"
"17",4453820278,"","","","CC_BY_NC_4_0",2023-11-25 03:28:55,NA,"https://www.inaturalist.org/observations/191739828","flowerysallies","","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","Coordinate uncertainty increased to 26999m to protect threatened taxon",NA,"","https://www.inaturalist.org/observations/191739828","191739828","","flowerysallies",NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,"","PRESENT","",NA,NA,NA,"",NA,"","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-11-21T21:55:16","21:55:16-08:00",325,325,2023,11,21,"2023-11-21 21:55:16-08:00",NA,NA,NA,NA,NA,NA,"",NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Washington","",NA,"","Pacific County, US-WA, US",NA,NA,NA,NA,NA,"","",46.497213,-123.647098,26999,NA,NA,"",NA,"",NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428867356,NA,"","","flowerysallies",NA,2023-11-22 06:23:14,NA,NA,"","27696",NA,NA,NA,NA,NA,NA,"","Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,"","Animalia","Chordata","Amphibia","Caudata",NA,"Rhyacotritonidae",NA,NA,NA,"Rhyacotriton","Rhyacotriton",NA,NA,"kezeri",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US",2024-02-23 14:54:07.833,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED","StillImage",TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,"Rhyacotriton kezeri","Rhyacotriton kezeri Good & Wake, 1992","Rhyacotriton kezeri",NA,"DWC_ARCHIVE",2024-02-23 14:54:07.833,2024-02-23 05:16:29.968,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.48_1","Washington","USA.48.25_1","Pacific",NA,NA,"NT"
"18",4430398324,"","","","CC_BY_NC_4_0",2023-10-22 13:59:20,NA,"https://www.inaturalist.org/observations/10976521","Matthew Moskwik","","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","Coordinate uncertainty increased to 27222m at the request of the observer",NA,"","https://www.inaturalist.org/observations/10976521","10976521","","Matthew Moskwik",NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,"","PRESENT","",NA,NA,NA,"",NA,"","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010-06-23T16:49","16:49:00-07:00",174,174,2010,6,23,"2010/06/23 4:49 PM PDT",NA,NA,NA,NA,NA,NA,"",NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Oregon","",NA,"","Oregon, US",NA,NA,NA,NA,NA,"","",45.057367,-123.84977,27222,NA,NA,"",NA,"",NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154474205,NA,"","","Travis Kurtz",NA,2021-02-12 00:07:35,NA,NA,"It is clearly a torrent larva, but I would say that based on location it is likely *R. kezeri*.","27696",NA,NA,NA,NA,NA,NA,"","Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,"","Animalia","Chordata","Amphibia","Caudata",NA,"Rhyacotritonidae",NA,NA,NA,"Rhyacotriton","Rhyacotriton",NA,NA,"kezeri",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US",2024-02-23 14:48:08.653,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED","StillImage",TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,"Rhyacotriton kezeri","Rhyacotriton kezeri Good & Wake, 1992","Rhyacotriton kezeri",NA,"DWC_ARCHIVE",2024-02-23 14:48:08.653,2024-02-23 05:16:29.968,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.38_1","Oregon","USA.38.29_1","Tillamook",NA,NA,"NT"
"19",4414040051,"","","","CC_BY_NC_4_0",2023-09-16 14:10:18,NA,"https://www.inaturalist.org/observations/182921876","Mark Leppin","","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","Coordinate uncertainty increased to 27063m at the request of the observer",NA,"","https://www.inaturalist.org/observations/182921876","182921876","","Mark Leppin",NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,"","PRESENT","",NA,NA,NA,"",NA,"","","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-11T19:04:58","19:04:58-07:00",254,254,2023,9,11,"2023-09-11 19:04:58",NA,NA,NA,NA,NA,NA,"",NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Oregon","",NA,"","Oregon, US",NA,NA,NA,NA,NA,"","",46.054872,-123.583493,27063,NA,NA,"",NA,"",NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407367935,NA,"","","Mark Leppin",NA,2023-09-12 09:27:58,NA,NA,"","27696",NA,NA,NA,NA,NA,NA,"","Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,"","Animalia","Chordata","Amphibia","Caudata",NA,"Rhyacotritonidae",NA,NA,NA,"Rhyacotriton","Rhyacotriton",NA,NA,"kezeri",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US",2024-02-23 14:34:35.169,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED","StillImage",TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,"Rhyacotriton kezeri","Rhyacotriton kezeri Good & Wake, 1992","Rhyacotriton kezeri",NA,"DWC_ARCHIVE",2024-02-23 14:34:35.169,2024-02-23 05:16:29.968,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.38_1","Oregon","USA.38.4_1","Clatsop",NA,NA,"NT"
"20",4414015905,"","","","CC_BY_NC_4_0",2023-09-16 14:10:22,NA,"https://www.inaturalist.org/observations/182921764","Mark Leppin","","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","Coordinate uncertainty increased to 27063m at the request of the observer",NA,"","https://www.inaturalist.org/observations/182921764","182921764","","Mark Leppin",NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,"","PRESENT","",NA,NA,NA,"",NA,"","Seems not much bigger than Hatchling size.","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-11T18:09:06","18:09:06-07:00",254,254,2023,9,11,"2023-09-11 18:09:06",NA,NA,NA,NA,NA,NA,"",NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Oregon","",NA,"","Oregon, US",NA,NA,NA,NA,NA,"","",46.10604,-123.538549,27063,NA,NA,"",NA,"",NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407367650,NA,"","","Mark Leppin",NA,2023-09-12 09:25:35,NA,NA,"","27696",NA,NA,NA,NA,NA,NA,"","Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,"","Animalia","Chordata","Amphibia","Caudata",NA,"Rhyacotritonidae",NA,NA,NA,"Rhyacotriton","Rhyacotriton",NA,NA,"kezeri",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US",2024-02-23 14:49:51.082,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED","StillImage",TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,"Rhyacotriton kezeri","Rhyacotriton kezeri Good & Wake, 1992","Rhyacotriton kezeri",NA,"DWC_ARCHIVE",2024-02-23 14:49:51.082,2024-02-23 05:16:29.968,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.38_1","Oregon","USA.38.4_1","Clatsop",NA,NA,"NT"
"21",4413977994,"","","","CC_BY_NC_4_0",2023-09-16 14:10:20,NA,"https://www.inaturalist.org/observations/182921800","Mark Leppin","","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","Coordinate uncertainty increased to 27063m at the request of the observer",NA,"","https://www.inaturalist.org/observations/182921800","182921800","","Mark Leppin",NA,NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,"","PRESENT","",NA,NA,NA,"",NA,"","Adult nale","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-11T18:12:33","18:12:33-07:00",254,254,2023,9,11,"2023-09-11 18:12:33",NA,NA,NA,NA,NA,NA,"",NA,NA,"","NORTH_AMERICA",NA,NA,NA,"US","Oregon","",NA,"","Oregon, US",NA,NA,NA,NA,NA,"","",46.012255,-123.474347,27063,NA,NA,"",NA,"",NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407367754,NA,"","","Mark Leppin",NA,2023-09-12 09:26:29,NA,NA,"","27696",NA,NA,NA,NA,NA,NA,"","Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,"","Animalia","Chordata","Amphibia","Caudata",NA,"Rhyacotritonidae",NA,NA,NA,"Rhyacotriton","Rhyacotriton",NA,NA,"kezeri",NA,NA,"SPECIES",NA,NA,"","ACCEPTED",NA,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","US",2024-02-23 15:04:03.745,NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED","StillImage",TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,"Rhyacotriton kezeri","Rhyacotriton kezeri Good & Wake, 1992","Rhyacotriton kezeri",NA,"DWC_ARCHIVE",2024-02-23 15:04:03.745,2024-02-23 05:16:29.968,FALSE,NA,NA,FALSE,"NORTH_AMERICA","NORTH_AMERICA","USA","United States","USA.38_1","Oregon","USA.38.4_1","Clatsop",NA,NA,"NT"
