gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
812634049,http://vertnet.org/resources/norms.html,urn:catalog:PSM:Herp:Herp-07241. http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts.,en,CC0_1_0,2023-03-17T00:00:00Z,NA,http://portal.vertnet.org/o/psm/bird?id=Herp-07241,,PhysicalObject,urn:lsid:biocol.org:col:34825,,,PSM,,,PSM,PRESERVED_SPECIMEN,,NA,,urn:catalog:PSM:Herp:Herp-07241,Herp-07241,,"Slater, J. R.",NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,requires verification,PRESENT,,NA,NA,NA,,NA,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948-09-09,,253,253,1948,9,9,,NA,NA,NA,NA,NA,NA,,NA,NA,USA;Washington;Wahkiakum,NORTH_AMERICA,NA,NA,NA,US,Washington,Wahkiakum,NA,"Cathlamet, 7.5 mi NE",USA | Washington | Wahkiakum,NA,NA,NA,NA,NA,,,46.2799,-123.272598,5494,NA,NA,decimal degrees,NA,,NA,NA,GW Shugart (PSM),1/7/2007,VertNet Georeferencing Guidelines,lat/long from GNIS or calculated from GNIS lat/long using offsets,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,"Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,Animalia | Chordata | AMPHIBIA | CAUDATA | RHYACOTRITONIDAE | Rhyacotriton,Animalia,Chordata,Amphibia,Caudata,NA,Rhyacotritonidae,NA,NA,NA,Rhyacotriton,Rhyacotriton,NA,NA,kezeri,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,8eddc200-f535-4c65-9b4d-f723eafe607e,US,2024-01-24T22:05:25Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,Rhyacotriton kezeri,"Rhyacotriton kezeri Good & Wake, 1992",Rhyacotriton kezeri,NA,EML,2024-01-24T22:05:25Z,2023-07-31T00:05:30Z,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.48_1,Washington,USA.48.35_1,Wahkiakum,NA,NA,NT
812630456,http://vertnet.org/resources/norms.html,urn:catalog:PSM:Herp:Herp-02420. http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts.,en,CC0_1_0,2023-03-17T00:00:00Z,NA,http://portal.vertnet.org/o/psm/bird?id=Herp-02420,,PhysicalObject,urn:lsid:biocol.org:col:34825,,,PSM,,,PSM,PRESERVED_SPECIMEN,,NA,"11 eggs, 2419-2420 not individually tagged }",urn:catalog:PSM:Herp:Herp-02420,Herp-02420,,"Johnson, M. L.",NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,requires verification,PRESENT,,NA,NA,NA,,NA,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938-08-07,,219,219,1938,8,7,,NA,NA,NA,NA,NA,NA,,NA,NA,USA;Washington;Wahkiakum,NORTH_AMERICA,NA,NA,NA,US,Washington,Wahkiakum,NA,"Deep River, 3 mi NW",USA | Washington | Wahkiakum,NA,NA,NA,NA,NA,,,46.3792,-123.7295,3008,NA,NA,decimal degrees,NA,,NA,NA,GW Shugart (PSM),1/7/2007,VertNet Georeferencing Guidelines,lat/long from GNIS or calculated from GNIS lat/long using offsets,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,"Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,Animalia | Chordata | AMPHIBIA | CAUDATA | RHYACOTRITONIDAE | Rhyacotriton,Animalia,Chordata,Amphibia,Caudata,NA,Rhyacotritonidae,NA,NA,NA,Rhyacotriton,Rhyacotriton,NA,NA,kezeri,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,8eddc200-f535-4c65-9b4d-f723eafe607e,US,2024-01-24T22:05:32Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,Rhyacotriton kezeri,"Rhyacotriton kezeri Good & Wake, 1992",Rhyacotriton kezeri,NA,EML,2024-01-24T22:05:32Z,2023-07-31T00:05:30Z,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.48_1,Washington,USA.48.25_1,Pacific,NA,NA,NT
812630455,http://vertnet.org/resources/norms.html,urn:catalog:PSM:Herp:Herp-02419. http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts.,en,CC0_1_0,2023-03-17T00:00:00Z,NA,http://portal.vertnet.org/o/psm/bird?id=Herp-02419,,PhysicalObject,urn:lsid:biocol.org:col:34825,,,PSM,,,PSM,PRESERVED_SPECIMEN,,NA,2419-2420 not individually tagged },urn:catalog:PSM:Herp:Herp-02419,Herp-02419,,"Johnson, M. L.",NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,requires verification,PRESENT,,NA,NA,NA,,NA,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938-08-07,,219,219,1938,8,7,,NA,NA,NA,NA,NA,NA,,NA,NA,USA;Washington;Wahkiakum,NORTH_AMERICA,NA,NA,NA,US,Washington,Wahkiakum,NA,"Deep River, 3 mi NW",USA | Washington | Wahkiakum,NA,NA,NA,NA,NA,,,46.3792,-123.7295,3008,NA,NA,decimal degrees,NA,,NA,NA,GW Shugart (PSM),1/7/2007,VertNet Georeferencing Guidelines,lat/long from GNIS or calculated from GNIS lat/long using offsets,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,"Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,Animalia | Chordata | AMPHIBIA | CAUDATA | RHYACOTRITONIDAE | Rhyacotriton,Animalia,Chordata,Amphibia,Caudata,NA,Rhyacotritonidae,NA,NA,NA,Rhyacotriton,Rhyacotriton,NA,NA,kezeri,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,8eddc200-f535-4c65-9b4d-f723eafe607e,US,2024-01-24T22:05:32Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,Rhyacotriton kezeri,"Rhyacotriton kezeri Good & Wake, 1992",Rhyacotriton kezeri,NA,EML,2024-01-24T22:05:32Z,2023-07-31T00:05:30Z,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.48_1,Washington,USA.48.25_1,Pacific,NA,NA,NT
812630435,http://vertnet.org/resources/norms.html,urn:catalog:PSM:Herp:Herp-01931. http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts.,en,CC0_1_0,2023-03-17T00:00:00Z,NA,http://portal.vertnet.org/o/psm/bird?id=Herp-01931,,PhysicalObject,urn:lsid:biocol.org:col:34825,,,PSM,,,PSM,PRESERVED_SPECIMEN,,NA,,urn:catalog:PSM:Herp:Herp-01931,Herp-01931,,,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,requires verification,PRESENT,,NA,NA,NA,,NA,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937-05-20,,140,140,1937,5,20,,NA,NA,NA,NA,NA,NA,,NA,NA,USA;Washington;Wahkiakum,NORTH_AMERICA,NA,NA,NA,US,Washington,Wahkiakum,NA,"Grays River Village, 4.4 mi SE",USA | Washington | Wahkiakum,NA,NA,NA,NA,NA,,,46.311199,-123.544296,3659,NA,NA,decimal degrees,NA,,NA,NA,GW Shugart (PSM),1/7/2007,VertNet Georeferencing Guidelines,"extent half distance to nearest placename, Rosburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,"Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,Animalia | Chordata | AMPHIBIA | CAUDATA | RHYACOTRITONIDAE | Rhyacotriton,Animalia,Chordata,Amphibia,Caudata,NA,Rhyacotritonidae,NA,NA,NA,Rhyacotriton,Rhyacotriton,NA,NA,kezeri,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,8eddc200-f535-4c65-9b4d-f723eafe607e,US,2024-01-24T22:05:38Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,Rhyacotriton kezeri,"Rhyacotriton kezeri Good & Wake, 1992",Rhyacotriton kezeri,NA,EML,2024-01-24T22:05:38Z,2023-07-31T00:05:30Z,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.48_1,Washington,USA.48.35_1,Wahkiakum,NA,NA,NT
812630434,http://vertnet.org/resources/norms.html,urn:catalog:PSM:Herp:Herp-01930. http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts.,en,CC0_1_0,2023-03-17T00:00:00Z,NA,http://portal.vertnet.org/o/psm/bird?id=Herp-01930,,PhysicalObject,urn:lsid:biocol.org:col:34825,,,PSM,,,PSM,PRESERVED_SPECIMEN,,NA,,urn:catalog:PSM:Herp:Herp-01930,Herp-01930,,,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,requires verification,PRESENT,,NA,NA,NA,,NA,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937-05-20,,140,140,1937,5,20,,NA,NA,NA,NA,NA,NA,,NA,NA,USA;Washington;Wahkiakum,NORTH_AMERICA,NA,NA,NA,US,Washington,Wahkiakum,NA,"Grays River Village, 4.4 mi SE",USA | Washington | Wahkiakum,NA,NA,NA,NA,NA,,,46.311199,-123.544296,3659,NA,NA,decimal degrees,NA,,NA,NA,GW Shugart (PSM),1/7/2007,VertNet Georeferencing Guidelines,"extent half distance to nearest placename, Rosburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,"Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,Animalia | Chordata | AMPHIBIA | CAUDATA | RHYACOTRITONIDAE | Rhyacotriton,Animalia,Chordata,Amphibia,Caudata,NA,Rhyacotritonidae,NA,NA,NA,Rhyacotriton,Rhyacotriton,NA,NA,kezeri,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,8eddc200-f535-4c65-9b4d-f723eafe607e,US,2024-01-24T22:05:38Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,Rhyacotriton kezeri,"Rhyacotriton kezeri Good & Wake, 1992",Rhyacotriton kezeri,NA,EML,2024-01-24T22:05:38Z,2023-07-31T00:05:30Z,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.48_1,Washington,USA.48.35_1,Wahkiakum,NA,NA,NT
812630433,http://vertnet.org/resources/norms.html,urn:catalog:PSM:Herp:Herp-01929. http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts.,en,CC0_1_0,2023-03-17T00:00:00Z,NA,http://portal.vertnet.org/o/psm/bird?id=Herp-01929,,PhysicalObject,urn:lsid:biocol.org:col:34825,,,PSM,,,PSM,PRESERVED_SPECIMEN,,NA,,urn:catalog:PSM:Herp:Herp-01929,Herp-01929,,,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,requires verification,PRESENT,,NA,NA,NA,,NA,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937-05-20,,140,140,1937,5,20,,NA,NA,NA,NA,NA,NA,,NA,NA,USA;Washington;Wahkiakum,NORTH_AMERICA,NA,NA,NA,US,Washington,Wahkiakum,NA,"Grays River Village, 4.4 mi SE",USA | Washington | Wahkiakum,NA,NA,NA,NA,NA,,,46.311199,-123.544296,3659,NA,NA,decimal degrees,NA,,NA,NA,GW Shugart (PSM),1/7/2007,VertNet Georeferencing Guidelines,"extent half distance to nearest placename, Rosburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,"Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,Animalia | Chordata | AMPHIBIA | CAUDATA | RHYACOTRITONIDAE | Rhyacotriton,Animalia,Chordata,Amphibia,Caudata,NA,Rhyacotritonidae,NA,NA,NA,Rhyacotriton,Rhyacotriton,NA,NA,kezeri,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,8eddc200-f535-4c65-9b4d-f723eafe607e,US,2024-01-24T22:05:38Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,Rhyacotriton kezeri,"Rhyacotriton kezeri Good & Wake, 1992",Rhyacotriton kezeri,NA,EML,2024-01-24T22:05:38Z,2023-07-31T00:05:30Z,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.48_1,Washington,USA.48.35_1,Wahkiakum,NA,NA,NT
812630144,http://vertnet.org/resources/norms.html,urn:catalog:PSM:Herp:Herp-02428. http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts.,en,CC0_1_0,2023-03-17T00:00:00Z,NA,http://portal.vertnet.org/o/psm/bird?id=Herp-02428,,PhysicalObject,urn:lsid:biocol.org:col:34825,,,PSM,,,PSM,PRESERVED_SPECIMEN,,NA,,urn:catalog:PSM:Herp:Herp-02428,Herp-02428,,"Johnson, M. L.",NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,requires verification,PRESENT,,NA,NA,NA,,NA,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938-08-07,,219,219,1938,8,7,,NA,NA,NA,NA,NA,NA,,NA,NA,USA;Washington;Wahkiakum,NORTH_AMERICA,NA,NA,NA,US,Washington,Wahkiakum,NA,"Deep River, 3 mi NW",USA | Washington | Wahkiakum,NA,NA,NA,NA,NA,,,46.3792,-123.7295,3008,NA,NA,decimal degrees,NA,,NA,NA,GW Shugart (PSM),1/7/2007,VertNet Georeferencing Guidelines,lat/long from GNIS or calculated from GNIS lat/long using offsets,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,"Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,Animalia | Chordata | AMPHIBIA | CAUDATA | RHYACOTRITONIDAE | Rhyacotriton,Animalia,Chordata,Amphibia,Caudata,NA,Rhyacotritonidae,NA,NA,NA,Rhyacotriton,Rhyacotriton,NA,NA,kezeri,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,8eddc200-f535-4c65-9b4d-f723eafe607e,US,2024-01-24T22:05:32Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,Rhyacotriton kezeri,"Rhyacotriton kezeri Good & Wake, 1992",Rhyacotriton kezeri,NA,EML,2024-01-24T22:05:32Z,2023-07-31T00:05:30Z,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.48_1,Washington,USA.48.25_1,Pacific,NA,NA,NT
812630143,http://vertnet.org/resources/norms.html,urn:catalog:PSM:Herp:Herp-02427. http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts.,en,CC0_1_0,2023-03-17T00:00:00Z,NA,http://portal.vertnet.org/o/psm/bird?id=Herp-02427,,PhysicalObject,urn:lsid:biocol.org:col:34825,,,PSM,,,PSM,PRESERVED_SPECIMEN,,NA,,urn:catalog:PSM:Herp:Herp-02427,Herp-02427,,"Johnson, M. L.",NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,requires verification,PRESENT,,NA,NA,NA,,NA,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938-08-07,,219,219,1938,8,7,,NA,NA,NA,NA,NA,NA,,NA,NA,USA;Washington;Wahkiakum,NORTH_AMERICA,NA,NA,NA,US,Washington,Wahkiakum,NA,"Deep River, 3 mi NW",USA | Washington | Wahkiakum,NA,NA,NA,NA,NA,,,46.3792,-123.7295,3008,NA,NA,decimal degrees,NA,,NA,NA,GW Shugart (PSM),1/7/2007,VertNet Georeferencing Guidelines,lat/long from GNIS or calculated from GNIS lat/long using offsets,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,"Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,Animalia | Chordata | AMPHIBIA | CAUDATA | RHYACOTRITONIDAE | Rhyacotriton,Animalia,Chordata,Amphibia,Caudata,NA,Rhyacotritonidae,NA,NA,NA,Rhyacotriton,Rhyacotriton,NA,NA,kezeri,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,8eddc200-f535-4c65-9b4d-f723eafe607e,US,2024-01-24T22:05:32Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,Rhyacotriton kezeri,"Rhyacotriton kezeri Good & Wake, 1992",Rhyacotriton kezeri,NA,EML,2024-01-24T22:05:32Z,2023-07-31T00:05:30Z,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.48_1,Washington,USA.48.25_1,Pacific,NA,NA,NT
812630009,http://vertnet.org/resources/norms.html,urn:catalog:PSM:Herp:Herp-01844. http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts.,en,CC0_1_0,2023-03-17T00:00:00Z,NA,http://portal.vertnet.org/o/psm/bird?id=Herp-01844,,PhysicalObject,urn:lsid:biocol.org:col:34825,,,PSM,,,PSM,PRESERVED_SPECIMEN,,NA,,urn:catalog:PSM:Herp:Herp-01844,Herp-01844,,,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,requires verification,PRESENT,,NA,NA,NA,,NA,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937-03-21,,80,80,1937,3,21,,NA,NA,NA,NA,NA,NA,,NA,NA,USA;Washington;Cowlitz,NORTH_AMERICA,NA,NA,NA,US,Washington,Cowlitz,NA,"Oak Point, 1 mi E",USA | Washington | Cowlitz,NA,NA,NA,NA,NA,,,46.190899,-123.1679,2846,NA,NA,decimal degrees,NA,,NA,NA,GW Shugart (PSM),1/7/2007,VertNet Georeferencing Guidelines,"extent half distance to nearest placename, Abernathy Point",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,"Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,Animalia | Chordata | AMPHIBIA | CAUDATA | RHYACOTRITONIDAE | Rhyacotriton,Animalia,Chordata,Amphibia,Caudata,NA,Rhyacotritonidae,NA,NA,NA,Rhyacotriton,Rhyacotriton,NA,NA,kezeri,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,8eddc200-f535-4c65-9b4d-f723eafe607e,US,2024-01-24T22:05:38Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,Rhyacotriton kezeri,"Rhyacotriton kezeri Good & Wake, 1992",Rhyacotriton kezeri,NA,EML,2024-01-24T22:05:38Z,2023-07-31T00:05:30Z,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.38_1,Oregon,USA.38.26_1,Multnomah,NA,NA,NT
812629593,http://vertnet.org/resources/norms.html,urn:catalog:PSM:Herp:Herp-01416. http://ipt.vertnet.org:8080/ipt/resource.do?r=psm_verts.,en,CC0_1_0,2023-03-17T00:00:00Z,NA,http://portal.vertnet.org/o/psm/bird?id=Herp-01416,,PhysicalObject,urn:lsid:biocol.org:col:34825,,,PSM,,,PSM,PRESERVED_SPECIMEN,,NA,3 individuals },urn:catalog:PSM:Herp:Herp-01416,Herp-01416,,,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,requires verification,PRESENT,,NA,NA,NA,,NA,,,,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931-09-26,,269,269,1931,9,26,,NA,NA,NA,NA,NA,NA,,NA,NA,USA;Washington;Pacific,NORTH_AMERICA,NA,NA,NA,US,Washington,Pacific,NA,"South Bend, 6 mi SW; falls",USA | Washington | Pacific,NA,NA,NA,NA,NA,,,46.6017,-123.893799,5512,NA,NA,decimal degrees,NA,,NA,NA,GW Shugart (PSM),1/7/2007,VertNet Georeferencing Guidelines,lat/long from GNIS or calculated from GNIS lat/long using offsets,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,"Rhyacotriton kezeri Good & Wake, 1992",NA,NA,NA,NA,NA,NA,Animalia | Chordata | AMPHIBIA | CAUDATA | RHYACOTRITONIDAE | Rhyacotriton,Animalia,Chordata,Amphibia,Caudata,NA,Rhyacotritonidae,NA,NA,NA,Rhyacotriton,Rhyacotriton,NA,NA,kezeri,NA,NA,SPECIES,NA,NA,ICZN,ACCEPTED,NA,NA,8eddc200-f535-4c65-9b4d-f723eafe607e,US,2024-01-24T22:05:37Z,NA,NA,NA,NA,NA,COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,TRUE,FALSE,2431179,2431179,1,44,131,953,3104,2431175,NA,2431179,Rhyacotriton kezeri,"Rhyacotriton kezeri Good & Wake, 1992",Rhyacotriton kezeri,NA,EML,2024-01-24T22:05:37Z,2023-07-31T00:05:30Z,FALSE,NA,NA,FALSE,NORTH_AMERICA,NORTH_AMERICA,USA,United States,USA.48_1,Washington,USA.48.25_1,Pacific,NA,NA,NT
